Cocktail Name,Glass,strIBA,Ingredients,Instructions,floral,citrus,herbaceous,fruity,spicy,sweet,bitter,popularity
The King's Medicine,Coupe,,"king's ginger liqueur, luxardo fernet, benriach curiositas single malt 10 yo, lemon juice","Add all ingredients into a shaker with ice, shake furiously. Fine strain into chilled coupe. Garnish with a lemon twist.",0,1,0,0,0,0,0,
The King's Mulled Cider,Handled Glass,,"king's ginger liqueur, hard apple cider, fresh apple juice","Serve in a handled glass, hot or over ice. Garnish with lemon, cinnamon stick and fresh blackberries.",0,0,0,1,0,0,0,
The King's Mulled Wine,,,"1 bottle red wine, .3 bottle king's ginger liqueur, 3 tbsp caster sugar, 2  lemons, zested (plus flesh of one lemon), 1  orange, zested, 1 stick cinnamon, 1 dash nutmeg, 1  star anise","Simmer over low heat for 3 hours, double strain with fine sieve.",0,1,0,0,0,1,0,
The King's Queen,Collins,,"king's ginger liqueur, fresh lime, 1 slice fresh ginger, 4 strawberries strawberries(muddled)",Serve in a tall glass over ice.,0,1,0,0,0,0,0,
The King's Spring Daisy,,,"king's ginger liqueur, h by hine, lemon juice, simple syrup, 2 dash fee brothers rhubard bitters",Add all ingredients into a cocktail shaker. Shake and double strain into a glass. Garnish with a sprig of mint.,0,1,0,0,0,1,1,
The King's Squeeze,,,"king's ginger liqueur, fever-tree bitter lemon","Build in ice-filled tall glass, garnish with a squeeze of lime.",0,1,0,0,0,0,1,
The King's Winter Cup,,,"king's ginger liqueur, fresh pressed apple cider, hard apple cider, 1 stick cinnamon stick",Method:  Simmer on a gentle heat for 30 minutes and garnish with a cinnamon stick,0,0,0,1,0,0,0,
The Kings Mule,Champagne Flute,,"king's ginger liqueur, 3 dash orange bitters, sparkling wine","Place King's Ginger and orange bitters in a Champagne flute, and top with sparkling wine. No garnish.",0,1,0,0,0,0,1,
The Lady Whisper,,,"aged rum, old potrero straight rye whiskey, luxardo apricot liqueur, luxardo sangue morlacco cherry liqueur, 2 dash bitters","Stir the ingredients in a mixing glass filled with ice, strain and serve over ice into an old fashioned glass.",0,0,0,1,0,0,1,
The Ladybird,Coupe,,"pink pigeon rum, 2 dash fee brothers black walnut bitters, luxardo sangue morlacco cherry liqueur, luxardo fernet","In a mixing glass, add the first three ingredients over ice. Stir to chill. In a separate coupe glass, add of Luxardo Fernet and swirl glass until it is fully coated with the Fernet. Strain chilled cocktail from mixing glass into the Fernet-rinsed coupe (discard excess fernet). Garnish by placing a Luxardo Cherry into the bottom of the glass.",0,0,0,1,0,0,1,
The Last Marasca,,,"gin, luxardo maraschino liqueur, luxardo orgeat syrup, lemon juice, 1 dash absinthe","Rinse glass with absinthe. Add a Luxardo Cherry (covered in its juice) to a mixing glass with remaining ingredients. Stir until cold and slightly rose colored. Single strain, serve with cherry from mixing glass.",0,1,0,0,0,0,0,
The Last Wish,,,"luxardo amaro abano, luxardo amaretto di saschira, espresso coffee, 1 scoop vanilla ice cream","Shake first three ingredients with ice.

Strain over ice cream into prepared glass.",0,0,0,0,0,0,1,
The Lover's Quarrel ,,,"no.3 london dry gin, maurin quina, king's ginger liqueur, honey jalapeño syrup, orange juice, lemon juice, soda water",Combine all ingredients into a large punch bowl and add large ice cube/cubes. Garnish liberally with slice fruits.,0,1,0,0,0,1,0,
The Mad King,Highball Glass,,"glenrothes vintage reserve, king's ginger liqueur, honey syrup, 1 dash angostura bitters",Add all ingredients to a mixing glass and stir for 15-20 seconds. Strain into a highball filled with fresh ice.,0,0,0,0,0,1,1,
The Mayan Premonition,Wine Glass,,"chinaco blanco tequila, luxardo sangue morlacco cherry liqueur, fresh lime juice, 1 float bitter lemon soda","Fill up a stemmed wine glass with ice then pour the ingredients, stir and serve.",0,1,0,1,0,0,1,
The Molino,Pilsner Glass,,"bourbon, luxardo amaretto di saschira, demerara syrup (1:1), lemon juice, 1  egg white",Dry shake all ingredients. Hard shake with ice. Double strain into small pilsner glass. Garnish with Luxardo Cherry.,0,1,0,0,0,1,0,
The Monte Rua,Champagne Flute,,"ca' secco sparkling, 1 bsp luxardo cherry syrup",Combine all ingredients in a sparkling wine glass.,0,0,0,1,0,0,0,
The No.3 Winter Cup,Highball Glass,,"no.3 london dry gin, king's ginger liqueur, red vermouth (antica formula), good quality sharp lemonade","In a highball glass full of ice add No.3, King's Ginger and red vermouth. Top up with the lemonade and serve with a slice of ginger and a wedge of pink grapefruit.",0,1,0,0,0,0,0,
The No.3 Winter Punch,Punch Bowl,,"1 part no.3 london dry gin, 1 part king's ginger liqueur, .5 part red vermouth (antica formula), 6 part good quality sharp lemonade",In a punch bowl add ingredients per person.,0,1,0,0,0,0,0,
The Palace Cellar,Collins,,"king's ginger liqueur, pink pigeon rum, fresh-pressed lemon juice, snake oil's house-made sarsaparilla syrup, carbonated water, 1 dash snake oil's house-made pomegranate bitters",Combine all ingredients in a Collins glass and stir. Garnish with a slice of ginger and lemon wheel.,0,1,0,0,0,0,1,
The Pink Aperitivo,Martini,,"pink pigeon rum, luxardo aperitivo, red vermouth, 2 dash peychaud's bitters","Stir over cubed/vintage ice, double strain into a small chilled martini glass. Garnish with a black olive on a pick.",0,0,0,0,0,0,1,
The Pink Pussycat,Coupe,,"pink pigeon rum, fair goji berry liqueur, noyeau de poissy  b, cream, 5 dash chocolate bitters",Shake with ice and strain into a coupe glass. Garnish with a toasted marshmallow,0,0,0,1,0,0,1,
The Professor,,,"nikka coffey grain whisky, madeira, dolin dry vermouth, nux alpina walnut nocino liqueur, 1 dash angostura bitters","Stir, tastes great up or over a large ice cube with an orange twist.",0,0,0,0,0,0,1,
The Proverb,Double Rocks Glass,,"h by hine, maurin quina, luxardo maraschino liqueur, 1 dash angostura bitters, 2 dash black walnut bitters",Place all ingredients in a mixing glass. Add ice and stir until proper dilution. Strain over a large hand cut ice cube placed in a double rocks glass. Garnish with a Luxardo Maraschino Cherry on a pick.,0,0,0,0,0,0,1,
The Queen's A Redhead,Collins,,"king's ginger liqueur, 4  pink peppercorns, fresh lemon juice, gomme syrup, egg white","Dry shake, then shake with ice. Double strain over cubed ice.",0,1,0,0,0,0,0,
The Red Anchor,Rocks Glass,,"junipero gin, lemon juice, grapefruit juice, tempus fugit kina l'aero d'or, ginger syrup, simple syrup (1.5 : 1)",Shake. Serve in small rocks glass with no ice. Grapefruit slice to garnish.,0,1,0,1,0,1,0,
The Reserved King,,,"glenrothes vintage reserve, king's ginger liqueur, 3-4 dash angostura bitters,   lemon peel","Muddle the lemon peel and bitters with the King’s Ginger to release the oils.  Add scotch, stir, and enjoy.",0,1,0,0,0,0,1,
The Rickenbacker,,,"hophead vodka, tempus fugit alessio vermouth bianco, 2 dash luxardo maraschino liqueur,   salt",Combine all ingredients in a mixing glass and stir until proper dilution. Strain into a chilled cocktail glass. Garnish with a sage leaf speared through two cocktail onions.,0,0,0,0,0,0,0,
The Robert Baratheon,Coupe,,"single malt scotch, dry vermouth, luxardo maraschino liqueur, 2 dash angostura bitters",Add all ingredients to a mixing glass filled with ice. Stir until cold and strain into a chilled coupe.,0,0,0,0,0,0,1,
The Royal Buck,Collins,,"no.3 london dry gin, king's ginger liqueur, lemon juice, simple syrup, club soda","Add ingredients to a mixing glass except club soda. Shake over ice, strain over ice into a collins glass, top with club soda. Garnish with a lemon wedge and candied ginger on a pick.",0,1,0,0,0,1,0,
The Royal King,Champagne Flute,,"king's ginger liqueur, champagne",Pour a generous measure of The King's Ginger into a flute. Add chilled Champagne to taste.,0,0,0,0,0,0,0,
The Rusty Tack,Rocks Glass,,"king's ginger liqueur, glenrothes vintage reserve",Serve neat or on the rocks.,0,0,0,0,0,0,0,
The Seniorita,Rocks Glass,,"the genuine curacao liqueur orange, lime juice, thai coconut milk, 2 dash angostura bitters, 1 float gosslings 151 rum",Shake with ice. Strain into rocks glass and top with crushed ice. Float 1 oz. of Gosslings 151 rum on top.  Garnish with mint and Luxardo Maraschino Cherries.,0,1,0,1,0,0,1,
The Silver Cocktail,Cocktail Glass,,"junipero gin, dry vermouth, luxardo maraschino liqueur, 2 dash orange bitters",Stir with ice until cold; strain into a chilled cocktail glass. Express and garnish with lemon.,0,1,0,0,0,0,1,
The Sixth Sense,,,"junipero gin, luxardo amaro abano, cream of coconut, fresh pineapple juice, fresh lime juice, 3 dashes angostura bitters",Mix all ingredients in a blender until smooth and icy. Pout into a glass and top with 3 dashes of angostura bitters.,0,1,0,1,0,0,1,
The Southside,,,"no.3 london dry gin, fresh lemon juice, simple syrup, 5 leaves mint leaves","In a shaker, muddle the mint and simple syrup. Add the lemon juice and gin, and fill with ice. Shake, and double-strain into a cocktail glass. Garnish with a mint sprig.

",0,1,0,0,0,1,0,
The Sparkler,Champagne Flute,,"luxardo bitter bianco, dolin blanc, prosecco",Combine Luxardo Bitters and Dolin Blanc. Stir in mixing glass until chilled. Strain into flute. Top with prosecco. Zest with grapefruit. Garnish with long grapefruit zest.,1,0,0,0,0,0,1,
The Stand By,Old Fashioned Glass,,"junipero gin, luxardo bitter, 1 bsp kalani coconut liqueur, 1 dash angostura bitters, 1 dash peychaud's bitters",Combine all the ingredients in an old-fashioned glass. Stir on the rocks. Garnish with lemon peel.,0,0,0,1,0,0,1,
The Sun Also Rises,Coupe,,"banks 5 island rum, fresh lime juice, fresh grapefruit juice, luxardo maraschino liqueur, 1 tsp vieux pontarlier absinthe francaise superieure","Add all the ingredients to a shaker and fill with ice. Shake, and strain into a chilled coupe glass filled with crushed ice.",0,1,0,1,0,0,0,
The Tahoe Toddy,Coffee Mug,,"hot water, glenrothes, king's ginger liqueur, 1 dash honey","Boil water in a tea kettle. 

Squeeze lemon slice into the mug. Insert whole cloves into the lemon slice and drop it into the mug.",0,0,0,0,0,1,0,
The Touch  of Glass,Brandy Snifter,,"brandy de jerez (foie gras-infused), 2-3 drops truffle tincture,   atomized pipe tobacco essence","Pour brandy into a brandy snifter. Top with 2-3 drops of truffle tincture. Spray Pipe Tobacco Essence on wrist. Smell wrist, sip drink, and enjoy.",0,0,0,0,0,0,0,
The Twinger ,Collins,,"king's ginger liqueur,  top fever-tree ginger ale, 2 dash angostura bitters","Pour King's Ginger into an ice-filled collins glass. Top off with Fever-Tree Ginger Ale. Add bitters, and squeeze lime over and serve.",0,0,0,0,0,0,1,
The Windtalker,Old Fashioned Glass,,"hirsch small batch reserve bourbon, luxardo amaretto di saschira, king's ginger liqueur, fresh lemon juice, egg white",Shake all ingredients with ice then strain over fresh ice into an old fashioned glass.,0,1,0,0,0,0,0,
Three Flips,Snifter,,"no.3 london dry gin, averna, honey, 1 whole egg","Combine all ingredients, shake for 20 seconds. Add ice and shake again. Strain into a snifter. Garnish with shaved nutmeg.",0,0,0,0,0,1,0,
Thyme for Bed,Coupe,,"chamucos blanco tequila, luxardo sangue morlacco cherry liqueur, thyme simple syrup, lime juice",Shaken.,0,1,0,1,0,1,0,
Toasted Drop,Martini,,"citrus-flavored vodka, luxardo limoncello, luxardo amaretto di saschira, fresh sweet n' sour, egg white",Shake all ingredients with ice then strain into a chilled cocktail glass.,0,1,0,0,0,0,0,
Tokyo Tea,Rocks Glass,,"nikka coffey grain whisky, yogurt liquor, milk, golden sesame honey, 1 dash angostura bitters, 1 tsp matcha tea",Shake and strain into rocks glass.,0,0,0,0,0,1,1,
Trip to Jarnac,,,"h by hine, orange juice, lemon juice, batavia arrack, simple syrup, 1 dash angostura bitters",Mix all ingredients together.,0,1,0,0,0,1,1,
Tropical Bronzer,,,"aged rum, luxardo amaretto di saschira, passion fruit puree, fresh lime sweet n' sour, 2 dash bitters, 1 float coconut foam",Shake the first five ingredients with ice then strain over fresh ice into a Collins or Tiki glass. Top with coconut foam.,0,1,0,1,0,0,1,
Under the Sun,Old Fashioned Glass,,"plantation pineapple rum, barsol perfecto amor (aperitif wine), ancho reyes, 3 dash house-made roasted banana bitters",Stir with ice and strain into an old fashioned glass over small ice cubes. Garnish with an orange twist.,0,0,0,1,0,0,1,
Venetian,,,"luxardo amaretto di saschira, campari, dry vermouth","Stir, strain, and serve straight up. Express zest and garnish.",0,0,0,0,0,0,0,
Vesper,Cocktail glass,New Era Drinks,"gin,vodka,lillet blanc","Shake over ice until well chilled, then strain into a deep goblet and garnish with a thin slice of lemon peel.",0,0,0,0,0,0,0,
Vesper,Martini,,"no.3 london dry gin, hophead vodka, tempus fugit kina l'aero d'or",Shake with ice. Strain into chilled martini glass. Garnish with lemon peel.,0,0,0,0,0,0,0,
Vesper's Sister,Martini,,"van gogh blue vodka, no.3 london dry gin, lillet blanc, st. germain",Shake ingredients very well with ice and strain into a martini glass. Garnish with lemon and orange twists.,0,0,0,0,0,0,0,
Vida Verde (Adapted),,,"chinaco blanco tequila, luxardo maraschino liqueur, lime sweet n' sour mix,  oz cucumber wheels,  oz sprigs of mint","Place the mint and cucumber in a mixing glass and muddle briskly, then add sour mix and liquor. Shake with ice and double strain over ice into a stemmed glass.",0,1,0,0,0,0,0,
Vieux Carré,Cocktail Glass,,"rye whiskey, h by hine, tempus fugit alessio vermouth bianco, 1 bsp benedictine, 2 dash angostura bitters, 2 dash peychaud's bitters","In a mixing glass, add all ingredients, then fill halfway with ice. Stir with a barspoon until chilled, about 30 seconds. Strain into a chilled cocktail glass. Rub the lemon twist around the rim, drop it in the cocktail, and serve.",0,0,0,0,0,0,1,
Vintage Reserve Sour,Rocks Glass,,"glenrothes vintage reserve, lemon juice, 1 dash simple syrup",Serve in a rocks glass with an orange peel garnish and a Luxardo Cherry.,0,1,0,0,0,1,0,
Vinterpäls,Mug,,"karlsson's gold vodka, luxardo amaretto di saschira, benedictine, orange juice, honey","Fill a mug with very hot water to warm the glass up. Once the glass is hot, empty it and add all the liquid ingredients. Stir well until the honey is incorporated. Garnish with the clove studded orange peel and enjoy.",0,1,0,0,0,1,0,
Virgil St.,Double Rocks Glass,,"mezcal, tempus fugit alessio vermouth di torino rosso, old tom gin, tempus fugit kina l'aero d'or, 1 dash duplais swiss absinthe verte","Stir, strain into absinthe rinsed double rocks glass over big cube. Garnish with lemon peel.",0,0,0,0,0,0,0,
Wabash Avenue Sour,Coupe,,"bourbon, fresh lemon juice, luxardo sangue morlacco cherry liqueur, small hand foods pineapple gum syrup, egg white","Add all ingredients and dry-shake (without ice), then add ice, and shake again. Strain into coupe and garnish with rhubarb bitters.",0,1,0,1,0,0,0,
War of the Roses,Rocks Glass,,".75 c junipero gin, .75 c c. drouin calvados selection, .5 c lemon juice, .5 c ginger-vanilla syrup, 4 dash angostura bitters, 1 bottle sparkling rose",Add all ingredients into a punch bowl. Serve in small rocks glasses.,1,1,0,0,0,0,1,
West Coast Punch,Nick & Nora,,"junipero gin, pineapple juice, monin strawberry puree, 6-7  mint leaves, lemon sour, lemon lime soda",Add all ingredients in a mixing glass with fresh ice. Shake vigorously and strain into a Nick & Nora glass. Garnish with lime pinwheel and bing cherry.,0,1,0,1,0,0,0,
West Coast Vesper,Coupe,,"hophead vodka, junipero gin, maurin quina",Combine all ingredients into a mixing glass and add ice. Stir until proper dilution and strain into a chilled coupe. Garnish with an orange peel.,0,0,0,0,0,0,0,
Where's the Orgeat?,Coupe,,"h by hine, small hand foods orgeat, lemon juice, luxardo apricot liqueur, 3 dash angostura bitters","Shake, strain into a chilled coupe. Garnish with lemon twist.",0,1,0,1,0,0,1,
White Lady,Coupe,,"junipero gin, luxardo triplum (triple sec), lemon juice, 1  egg white","Shake well with cracked ice, then strain into a chilled cocktail glass.",0,1,0,1,0,0,0,
White Lady (Classic) (Adapted),,,"no.3 london dry gin, luxardo triplum (triple sec), fresh lemon juice, egg white",Shake all ingredients with ice then strain into a chilled cocktail glass.,0,1,0,1,0,0,0,
White Tie,Nick & Nora,,"luxardo bitter bianco, no.3 london dry gin, 2 dash orange bitters, 1 bsp luxardo maraschino liqueur",Combine all ingredients in mixing glass with ice and stir. Strain into chilled cocktail coupe or Nick & Nora. Expel lemon peel over cocktail then place in glass.,0,1,0,0,0,0,1,
White Walker Flip,Royal Coupette,,"glenrothes vintage reserve, king's ginger liqueur, green chartreuse, sweetened apple cider, 2 dash baked apple bitters, 1 whole egg",Dry shake whole egg until emulsified. Then add Kold Draft ice and all ingredients except bitters and shake vigorously until cold. Strain into chilled royal coupette and garnish with apple wheels.,0,0,0,1,0,0,1,
Willow,Coupe,,"old potrero straight rye whiskey, barsol perfecto amor (aperitif wine), 1 bsp luxardo amaro abano, 1 dash angostura bitters","Combine all ingredients in a mixing glass, add ice and stir. Strain into a chilled coupe glass and garnish with a Luxardo Maraschino Cherry.",0,0,0,0,0,0,1,
Windtalker,Rocks Glass,,"hirsch small batch reserve bourbon, luxardo amaretto di saschira, king's ginger liqueur, fresh lemon juice, egg white",Shake ingredients with ice until well combined. Strain into a chilled tumbler or large rocks glass over ice sphere or large ice cubes. Garnish with orange peel (or slice) and Luxardo Original Maraschino Cherries on a pick.,0,1,0,0,0,0,0,
Winter Season,Coupe,,"barr hill honey gin, lemon juice, liquid alchemist orgeat, luxardo maraschino liqueur, 1 bsp dijon blue curaçao","Spray the inside of the glass with absinthe, then sugar the external rim of the glass. Pour ingredients into a cocktail shaker. Shake and strain into the glass.",0,1,0,0,0,1,0,
Winter Swizzle,,,"pink pigeon rum, fresh lime juice","Muddle a small handful of fresh mint leaves, ¾ oz simple syrup (equal parts sugar and water) 
fresh lime juice.
Add crushed ice to the glass to fill half way.
pour in of Pink Pigeon.
Swizzle to incorporate ingredients and slowly add in the rest of the crushed ice.",0,1,0,0,0,0,0,
Yawkey Way ,,,"no.3 london dry gin, smith & cross, strawberry juice, black tea syrup, lemon juice, 2 dashes orange bitters",Shake with ice and strain into an ice-filled collins glass.,0,1,0,1,0,0,1,
Yellow Bird,Cocktail glass,New Era Drinks,"white rum,galliano,triple sec,lime juice",Shake and strain into a chilled cocktail glass,0,1,0,0,0,0,0,
"Yes, Queen!",,,"h by hine, dolin dry vermouth, .5 tsp giffard banane du brésil, .5 tsp honey syrup",Served up with a lemon peel garnish.,0,0,0,0,0,1,0,
You Bet Your Ascot,,,"h by hine, bonal, luxardo amaro abano, nocino",Combine all ingredients in a mixing glass. Stir until water is diluted. Strain into a sherry or nosing glass. Flame and discard an orange peel. Drink deeply.,0,0,0,0,0,0,0,
You're Bitter Than That,Coupe,,"blanco tequila, luxardo bitter bianco, luxardo sangue morlacco cherry liqueur, fresh lime juice, rich simple syrup (2:1)",Mount all ingredients in a shaker tin. Add ice. Hard shake. Double strain into a chilled coupe glass. Garnish with orange twist.,0,1,0,1,0,1,1,
Ypioca Chile Punch,,,"2 part ypioca brasilizar cachaca prata classica, 1 part fresh lime juice, .5 part agave, .5 part ancho reyes ancho chile liqueur","For a punch, combine Ypioca, lime, agave and Ancho Reyes together. Add fresh pineapple chunks, 3 thin sliced chiles (seeds included) and 1 star anise to garnish.",0,1,0,0,0,1,0,
Ypioca Yellow Card,Highball Glass,,"ypioca brasilizar cachaca prata reserva especial, king's ginger liqueur, pineapple juice, simple syrup, coconut water, 1 fill soda water",Build all into highball. Fill with ice. Top with soda water. Place pineapple leaf vertically in the glass.,0,0,0,1,0,1,0,
Zippy's Revenge,Old-fashioned glass,,"amaretto,rum,kool-aid",Mix Kool-Aid to taste then add Rum and ammaretto. shake well to disolve the sugar in the Kool-Aid... serve cold,0,0,0,0,0,0,0,
Zorbatini,Cocktail glass,,"vodka,ouzo",Prepare like a Martini. Garnish with a green olive.,0,0,0,0,0,0,0,
