Cocktail Name,Glass,strIBA,Ingredients,Instructions,floral,citrus,herbaceous,fruity,spicy,sweet,bitter,combined,flavors
El Mustavo,,,"2 oz mezcal, 1 oz tempus fugit alessio vermouth chinato, 1 oz campari, 2 dash rhubarb bitters, 2 dash orange bitters",Stir all ingredients and pour over 2-inch single ice cube. Garnish with birch smoked sea salt rim and bow tie orange peel.,0,1,0,0,0,0,1,"2 oz mezcal, 1 oz tempus fugit alessio vermouth chinato, 1 oz campari, 2 dash rhubarb bitters, 2 dash orange bitters,citrus,bitter",",citrus,bitter"
Elgin Elixir,Rocks Glass,,"1 oz benriach single malt 12 yo, 1 oz c. drouin calvados selection, 1 oz luxardo aperitivo",Combine ingredients with ice in a mixing glass and stir. Strain over a large cube in a rocks glass and garnish with an orange peel.,0,0,0,0,0,0,0,"1 oz benriach single malt 12 yo, 1 oz c. drouin calvados selection, 1 oz luxardo aperitivo",
End of Winter,,,"2 oz h by hine (brown butter-infused), 0.5 oz king's ginger liqueur, 3 dash fee brothers black walnut bitters","Combine H by HINE, King's Ginger Liqueur, and bitters over ice in a mixing glass. Stir until you reach proper dilution(15-20 seconds). Strain over a large ice rock in a bucket glass and garnish with Luxardo Cherries.",0,0,0,0,0,0,1,"2 oz h by hine (brown butter-infused), 0.5 oz king's ginger liqueur, 3 dash fee brothers black walnut bitters,bitter",",bitter"
Endless Summer,Coupe,,"1.5 oz ypioca brasilizar cachaca prata reserva especial, .75 oz luxardo bitter, .25 oz luxardo maraschino liqueur, .75 oz lemon juice, 1 dash lemon bitters",Served up in a coupe glass.,0,1,0,0,0,0,1,"1.5 oz ypioca brasilizar cachaca prata reserva especial, .75 oz luxardo bitter, .25 oz luxardo maraschino liqueur, .75 oz lemon juice, 1 dash lemon bitters,citrus,bitter",",citrus,bitter"
English Harbour Colada,Old Fashioned Glass,,"2 oz english harbour rum 5 yo, 2 oz fresh squeezed pineapple juice, 2 oz fresh coconut water",Build in old fashioned glass over ice.,0,0,0,1,0,0,0,"2 oz english harbour rum 5 yo, 2 oz fresh squeezed pineapple juice, 2 oz fresh coconut water,fruity",",fruity"
Erasmus' Revenge,,,"2 oz junipero gin, .5 oz carpano antica, 1 bsp calisaya, 3 dash the bitter truth grapefruit bitters",Combine ingredients. Pour over big cube and stir. Add the grapefruit peel.,0,0,0,1,0,0,1,"2 oz junipero gin, .5 oz carpano antica, 1 bsp calisaya, 3 dash the bitter truth grapefruit bitters,fruity,bitter",",fruity,bitter"
Espèce de Sazerac,Rocks Glass,,"1 oz h by hine, .5 oz old overholt straight rye whiskey, .5 oz rittenhouse straight rye whisky, 1 bsp rich demerara simple syrup, 3 dash peychaud's bitters","Stir all ingredients together, strain into a chilled large rocks glass, no ice. Twist a zest of lemon above the drink, dip it once and then discard.",0,0,0,0,0,1,1,"1 oz h by hine, .5 oz old overholt straight rye whiskey, .5 oz rittenhouse straight rye whisky, 1 bsp rich demerara simple syrup, 3 dash peychaud's bitters,sweet,bitter",",sweet,bitter"
Espresso Martini,Cocktail glass,New Era Drinks,"vodka,kahlua,sugar syrup","Pour ingredients into shaker filled with ice, shake vigorously, and strain into chilled martini glass",0,0,0,0,0,1,0,"vodka,kahlua,sugar syrup,sweet",",sweet"
Essence No.5 (Adapted),,,"1.5 oz no.3 london dry gin, .75 oz luxardo triplum (triple sec), .5 oz lavander syrup, 1 oz fresh lime juice, 4  raspberries",Shake all ingredients with ice then double strain into a chilled cocktail glass. Garnish with channeled lemon and raspberry on the rim.,0,1,0,1,0,0,0,"1.5 oz no.3 london dry gin, .75 oz luxardo triplum (triple sec), .5 oz lavander syrup, 1 oz fresh lime juice, 4  raspberries,citrus,fruity",",citrus,fruity"
Far From the Tree,Fizz Glass,,"1.5 oz c. drouin calvados selection, .75 oz orgeat, .5 oz lemon juice, 1 oz pear & celery puree, .5  egg white","Dry Shake (no ice), Wet Shake (with ice) & Double Strain.",0,1,0,1,0,0,0,"1.5 oz c. drouin calvados selection, .75 oz orgeat, .5 oz lemon juice, 1 oz pear & celery puree, .5  egg white,citrus,fruity",",citrus,fruity"
Farmer's Gold,Cocktail Glass,,"2 oz karlsson's gold vodka, .75 oz fresh lemon juice, 1 oz simple syrup (1:1), 3 dash regans' orange bitters, 5 large basil leaves, 16 whole black peppercorns","Muddle 4 basil leaves, 16 peppercorns and simple syrup in shaker tin. Add all other ingredients except final basil leaf. Add ice. Shake vigorously. Fine strain into chilled cocktail glass. Express lemon oil from lemon swath over drink. Garnish with lemon swath and final basil leaf.",0,1,0,0,0,1,1,"2 oz karlsson's gold vodka, .75 oz fresh lemon juice, 1 oz simple syrup (1:1), 3 dash regans' orange bitters, 5 large basil leaves, 16 whole black peppercorns,citrus,sweet,bitter",",citrus,sweet,bitter"
Feingold,,,"2 oz brandy, .5 oz orange cordial, 1 bsp luxardo sangue morlacco cherry liqueur, 1  luxardo cherry (muddled), 1 dash aromatic bitters, 1 dash cherry bitters","Muddle cherry in liquid ingredients. Shake, double strain over cracked ice. Garnish with two more cherries on a pick with an orange flag.",0,1,0,1,0,0,1,"2 oz brandy, .5 oz orange cordial, 1 bsp luxardo sangue morlacco cherry liqueur, 1  luxardo cherry (muddled), 1 dash aromatic bitters, 1 dash cherry bitters,citrus,fruity,bitter",",citrus,fruity,bitter"
Fernet Frappe,,,"1.5 oz luxardo fernet, .5 oz king's ginger liqueur, 2 oz cola, 1 wedge lemon juice","Pour ingredients over crushed ice into a stemmed glass, stir well and serve.",0,1,0,0,0,0,0,"1.5 oz luxardo fernet, .5 oz king's ginger liqueur, 2 oz cola, 1 wedge lemon juice,citrus",",citrus"
Fiery Clydesdale,Highball Glass,,"1.5 oz pusser's blue label rum , .5 oz king's ginger liqueur, .5 oz ginger syrup, .25 oz lime juice,  top homemade pink grapefruit soda","Wet shake all ingredients except grapefruit soda, pour over ice and top with grapefruit soda. Rim glass with grapefruit demerara. Add dehydrated grapefruit wheel and slice of fresh root ginger for garnish.",0,1,0,1,0,0,0,"1.5 oz pusser's blue label rum , .5 oz king's ginger liqueur, .5 oz ginger syrup, .25 oz lime juice,  top homemade pink grapefruit soda,citrus,fruity",",citrus,fruity"
Figge bout it,Double Rocks Glass,,"2 oz westland american single malt, .25 oz lustau pedro ximénez sherry, .75 oz lemon juice, .5 oz fig & cinnamon syrup, 1 dash angostura bitters",Shake and double strain into double rocks glass. Garnish with torched cinnamon stick and Luxardo Cherry.,0,1,0,0,0,0,1,"2 oz westland american single malt, .25 oz lustau pedro ximénez sherry, .75 oz lemon juice, .5 oz fig & cinnamon syrup, 1 dash angostura bitters,citrus,bitter",",citrus,bitter"
Final Ward,Cocktail Glass,,".75 oz rye whiskey, .75 oz green chartreuse, .75 oz luxardo maraschino liqueur, .75 oz fresh lemon juice",Shake until very cold; double strain into a chilled cocktail glass. No garnish.,0,1,0,0,0,0,0,".75 oz rye whiskey, .75 oz green chartreuse, .75 oz luxardo maraschino liqueur, .75 oz fresh lemon juice,citrus",",citrus"
Fiona Graham,Nick & Nora,,"1.5 oz luxardo bitter bianco, 1 oz junmai sake, .25 oz coconut rum, 1 dash orange bitters, 1 dash coconut vinegar",Add all ingredients to a mixing glass. Stir until thoroughly chilled (~30 seconds). Strain into a chilled cocktail glass. Serve with one big rock. Garnish with an expressed orange swath.,0,1,0,1,0,0,1,"1.5 oz luxardo bitter bianco, 1 oz junmai sake, .25 oz coconut rum, 1 dash orange bitters, 1 dash coconut vinegar,citrus,fruity,bitter",",citrus,fruity,bitter"
Flambeed Brandy Alexander,Mug,,"2 oz h by hine, 1 oz tempus fugit creme de cacao, 1 oz cream (steamed as for a cappuccino)","Warm and flame H by Hine VSOP Fine Champagne in metal mug like a Blue Blazer without the tossing back and forth.
Douse flame of heated brandy with cacao, top with foamed cream.
Garnish with freshly grated nutmeg.
",0,0,0,0,0,0,1,"2 oz h by hine, 1 oz tempus fugit creme de cacao, 1 oz cream (steamed as for a cappuccino),bitter",",bitter"
Flamenco,Coupe,,"1.5 oz lustau amontillado sherry, 1 oz bols genever, .5 oz orange juice, .5 oz lemon juice, .75 oz luxardo orgeat syrup, 2 dash angostura bitters","Shake all the ingredients with ice, then strain into a coupe. No garnish.",0,1,0,0,0,0,1,"1.5 oz lustau amontillado sherry, 1 oz bols genever, .5 oz orange juice, .5 oz lemon juice, .75 oz luxardo orgeat syrup, 2 dash angostura bitters,citrus,bitter",",citrus,bitter"
Flaming Lamborghini,Cocktail glass,,"kahlua,sambuca,blue curacao,bailey's irish cream","Pour the Sambuca and Kahlua into the Cocktail Glass and give the drinker a straw. Pour the Baileys and Blue Curacao into two sepsrate shot glasses either side of the cocktail glass. Set light the concotion in the cocktail glass and start to drink through the straw (this drink should be drunk in one) , as the bottom of the glass is reached put out the fire by pouring the Baileys and Blue Curacao into the cocktail glass and keep drinking till it's all gone!!",1,0,0,0,0,0,0,"kahlua,sambuca,blue curacao,bailey's irish cream,floral",",floral"
Flight to Peru,,,"1.5 oz barsol selecto italia pisco, 1 oz fresh grapefruit juice, .25 oz simple syrup, .25 oz luxardo maraschino liqueur, 1 dash chocolate mole bitters",Shake and serve up. Garnish elaborately with a Luxardo Cherry and a grapefruit peel.,0,0,0,1,0,1,1,"1.5 oz barsol selecto italia pisco, 1 oz fresh grapefruit juice, .25 oz simple syrup, .25 oz luxardo maraschino liqueur, 1 dash chocolate mole bitters,fruity,sweet,bitter",",fruity,sweet,bitter"
Flip and Flight,,,"30 ml pink pigeon rum, 15 ml dry oloroso sherry, 15 oz grenadine, 1 whole egg,   vanilla-salt spray","Dry shake, shake with cubed ice, double strain into chilled glass coated in vanilla-salt solution.",0,0,0,0,0,0,0,"30 ml pink pigeon rum, 15 ml dry oloroso sherry, 15 oz grenadine, 1 whole egg,   vanilla-salt spray",
Flip the Bird,Port Glass,,"1.5 oz pink pigeon rum, .75 oz simple syrup, .75 oz cream, .5 oz punt e mes, 1  egg yolk","Shake without ice, to whip and emulsify ingredients until frothy. Add ice to shaker and shake vigorously. Strain into port glass or small fluted glass. Garnish with shaved cinnamon or nutmeg.
",0,0,0,0,0,1,0,"1.5 oz pink pigeon rum, .75 oz simple syrup, .75 oz cream, .5 oz punt e mes, 1  egg yolk,sweet",",sweet"
Floral Summer,Martini,,"1.5 oz no.3 london dry gin, .5 oz honey syrup , .75 oz fresh lemon syrup ,   tarragon leaves,   lavender bitters",Shake and strain into a martini glass.,1,1,0,0,0,1,1,"1.5 oz no.3 london dry gin, .5 oz honey syrup , .75 oz fresh lemon syrup ,   tarragon leaves,   lavender bitters,floral,citrus,sweet,bitter",",floral,citrus,sweet,bitter"
Fortune & Glory,Coupe,,"1.5 oz chinaco reposado tequila, 1 oz lime juice, .5 oz h by hine, .5 oz small hand foods orgeat, .5 oz falernum, 2 dash mole bitters","Shake, strain into a chilled coupe. Garnish with lime wheel.",0,1,0,0,0,0,1,"1.5 oz chinaco reposado tequila, 1 oz lime juice, .5 oz h by hine, .5 oz small hand foods orgeat, .5 oz falernum, 2 dash mole bitters,citrus,bitter",",citrus,bitter"
Fourth Generation,Nick & Nora,,"1.5 oz mezcal, .25 oz luxardo espresso italian liqueur, .75 oz luxardo bitter bianco, 2 dash salted chocolate bitters",Add all ingredients in a mixing glass and stir with ice. Strain into a Nick & Nora coupe. Garnish with a ghost orange twist.,0,0,0,0,0,0,1,"1.5 oz mezcal, .25 oz luxardo espresso italian liqueur, .75 oz luxardo bitter bianco, 2 dash salted chocolate bitters,bitter",",bitter"
Frankie and Johnnie,,,"1 oz king's ginger liqueur, 1 oz c. drouin pommeau de normandie, .5 oz fresh lemon juice, .5 oz fresh orange juice, 1 dash jerry thomas bitters",Shake and serve up.,0,1,0,0,0,0,1,"1 oz king's ginger liqueur, 1 oz c. drouin pommeau de normandie, .5 oz fresh lemon juice, .5 oz fresh orange juice, 1 dash jerry thomas bitters,citrus,bitter",",citrus,bitter"
French 33,Champagne Flute,,"1.5 oz no.3 london dry gin, .75 oz simple syrup, .75 oz lime juice","Shake with ice, strain into flute, top with sparkling rose and a grapefruit twist.",0,1,0,0,0,1,0,"1.5 oz no.3 london dry gin, .75 oz simple syrup, .75 oz lime juice,citrus,sweet",",citrus,sweet"
French 75,Champagne Flute,,".75 oz no.3 london dry gin or h by hine, .75 oz fresh lemon juice, 1 dash simple syrup, 1 float sparkling wine","Mix the gin or cognac, lemon juice and syrup in a cocktail shaker. Pour the contents into a Champagne flute. Top up with Champagne. Add a Luxardo Cherry or a peel of lemon.",0,1,0,0,0,1,0,".75 oz no.3 london dry gin or h by hine, .75 oz fresh lemon juice, 1 dash simple syrup, 1 float sparkling wine,citrus,sweet",",citrus,sweet"
French Maid,,,"1.5 oz h by hine, 1 oz house ginger beer, .75 oz lime juice, .75 oz simple syrup, .25 oz john d. taylor's velvet falernum, 3  cucumber wheels, 8  mint leaves, 1  mint sprig","Add the cucumber, mint and simple syrup to a mixing glass and muddle. Add everything else, then shake with ice and strain into a Collins glass filled with ice. Garnish with a mint sprig poking through a cucumber wheel.",0,1,0,0,0,1,0,"1.5 oz h by hine, 1 oz house ginger beer, .75 oz lime juice, .75 oz simple syrup, .25 oz john d. taylor's velvet falernum, 3  cucumber wheels, 8  mint leaves, 1  mint sprig,citrus,sweet",",citrus,sweet"
French Martini,Cocktail glass,New Era Drinks,"vodka,raspberry liqueur,pineapple juice",Pour all ingredients into shaker with ice cubes. Shake well and strain into a chilled cocktail glass. Squeeze oil from lemon peel onto the drink.,0,0,0,1,0,0,0,"vodka,raspberry liqueur,pineapple juice,fruity",",fruity"
Frisco San,Martini,,"1.5 oz nikka whisky taketsuru pure malt 12 yo, .75 oz barsol perfecto amor (aperitif wine), .25 oz benedictine, 1 dash angostura bitters",Stir all ingredients with ice. Strain into a chilled Martini glass. Garnish with a lemon peel.,0,0,0,0,0,0,1,"1.5 oz nikka whisky taketsuru pure malt 12 yo, .75 oz barsol perfecto amor (aperitif wine), .25 oz benedictine, 1 dash angostura bitters,bitter",",bitter"
Full of Bologna,Coupe,,"1 oz c. drouin calvados selection, 1 oz luxardo amaro abano, .75 oz pear watercress puree, .75 oz lemon juice",Shaken and strained into a large coupe. Mint oil is house-made and used as a garnish.,0,1,0,1,0,0,0,"1 oz c. drouin calvados selection, 1 oz luxardo amaro abano, .75 oz pear watercress puree, .75 oz lemon juice,citrus,fruity",",citrus,fruity"
Gagliardo,Cocktail glass,,"peach vodka,lemon juice,galliano,sirup of roses","Shake well and serve in a cocktail glass. This is a home cocktail of American/Internet Bar del Pozzo, Pavia, Italy.",1,1,0,1,0,0,0,"peach vodka,lemon juice,galliano,sirup of roses,floral,citrus,fruity",",floral,citrus,fruity"
Garrison's New Fashioned,Old Fashioned Glass,,"2 oz garrison brothers flagship bourbon, .5 oz luxardo apricot liqueur, 2 dash australian bitters company aromatic bitters,   lemon peel","Place the lemon peel in an Old Fashioned glass and muddle with bitters. In a mixing glass filled with ice, add the bourbon and apricot liqueur, then strain into the glass. Garnish with cherry and orange slice, and serve over an ice sphere.",0,1,0,1,0,0,1,"2 oz garrison brothers flagship bourbon, .5 oz luxardo apricot liqueur, 2 dash australian bitters company aromatic bitters,   lemon peel,citrus,fruity,bitter",",citrus,fruity,bitter"
Geaux Geaux Cup,,,"1 oz junipero gin, 1 oz maurin quina, .5 oz fresh lemon, .5 oz pages elderflower syrup,  top ginger ale","Shake all ingredients in an ice-filled cocktail shaker. Strain into a chilled serving glass. Top with a splash of ginger ale. Garnish with a cucumber slice, quartered.",0,1,0,0,0,0,0,"1 oz junipero gin, 1 oz maurin quina, .5 oz fresh lemon, .5 oz pages elderflower syrup,  top ginger ale,citrus",",citrus"
Georgia Old Fashioned,,,"2.5 oz nikka coffey grain whisky, .25 oz tippleman's barrel smoked maple syrup, 2 dash regans' orange bitters, 5 dash angostura bitters, 1 disc orange, 1 disc lemon, 1 slice peach","Muddle fruit, bitters and syrup. Add ice (1 large cube if available). Top with Whisky. Long stir.",0,1,0,1,0,0,1,"2.5 oz nikka coffey grain whisky, .25 oz tippleman's barrel smoked maple syrup, 2 dash regans' orange bitters, 5 dash angostura bitters, 1 disc orange, 1 disc lemon, 1 slice peach,citrus,fruity,bitter",",citrus,fruity,bitter"
Gin Made Me Do It,Martini,,"1 oz junipero gin, 1 oz c. drouin calvados selection, 1 oz vermouth del professore, 2 dash angostura bitters, 1 dash st. george absinthe","Build all ingredients in a mixing glass, add ice and stir. Strain into a chilled martini glass and garnish with fresh fennel flowers.",0,0,0,0,0,0,1,"1 oz junipero gin, 1 oz c. drouin calvados selection, 1 oz vermouth del professore, 2 dash angostura bitters, 1 dash st. george absinthe,bitter",",bitter"
Gin n' Celery,Double Rocks Glass,,"1.5 oz old tom gin, .75 oz lemon juice, .5 oz small hand foods gum syrup, 7 dash celery bitters, 1 oz tonic water, 1 pinch salt","Shake booze, juice and gum. Add bitters and salt to a double rocks glass then add ice. Strain cocktail, top with tonic. Garnish with bitter covered lemon peel.",0,1,0,0,0,0,1,"1.5 oz old tom gin, .75 oz lemon juice, .5 oz small hand foods gum syrup, 7 dash celery bitters, 1 oz tonic water, 1 pinch salt,citrus,bitter",",citrus,bitter"
Gin Rickey,Highball glass,,"gin,grenadine,lemon,soda water,lime",Half-fill a tall glass with ice. Mix the gin and Grenadine together and pour over the ice. Add the lime or lemon juice and top off with soda water. Decorate the glass with lime and/or lemon slices.,0,1,0,0,0,0,0,"gin,grenadine,lemon,soda water,lime,citrus",",citrus"
Ginger Drop,Martini,,".5 oz king's ginger liqueur, 1.5 oz momokawa organic junmai ginjo sake, .75 oz lemon juice, .5 oz simple syrup",Shake and strain up into cocktail glass.,0,1,0,0,0,1,0,".5 oz king's ginger liqueur, 1.5 oz momokawa organic junmai ginjo sake, .75 oz lemon juice, .5 oz simple syrup,citrus,sweet",",citrus,sweet"
Ginger Pigeon,,,"1 oz pink pigeon rum, .5 oz luxardo aperitivo, .5 oz simple syrup, .5 oz lemon juice, 1 float ginger beer, 4 pieces chopped pineapple, 3 pieces ginger root","Muddle pineapple and ginger root, lemon juice and simple syrup, then add Aperitivo and rum, shake well, over ice and top up with Ginger beer.",0,1,0,1,0,1,0,"1 oz pink pigeon rum, .5 oz luxardo aperitivo, .5 oz simple syrup, .5 oz lemon juice, 1 float ginger beer, 4 pieces chopped pineapple, 3 pieces ginger root,citrus,fruity,sweet",",citrus,fruity,sweet"
